,sehir,ilce,akp,mhp,bbp,yrefah,chp,iyip,ysp,tip,zafer,memleket,rte,kk,so,mi,akp_2018,mhp_2018,chp_2018,iyip_2018,sp_2018,hdp_2018,vp_2018,hudapar_2018,rte_2018,mi_2018,ma_2018,sd_2018,tk_2018,dp_2018,secmen_sayisi_2023,gecerli_oy_sayisi_2023,katilim_orani_2023,secmen_sayisi_2018,gecerli_oy_sayisi_2018,katilim_orani_2018
847,sivas,İMRANLI,20.25,11.67,3.39,0.89,53.51,6.05,1.73,0.71,0.89,0.18,35.0,62.4,2.5,0.2,23.48,9.74,51.56,2.75,0.49,11.62,0.16,0.11,31.9,64.2,2.2,1.3,0.3,0.1,5946.0,5055.0,86.0,6824.0,6095.0,91.1
848,sivas,KANGAL,31.97,17.37,8.11,2.27,24.83,10.88,1.03,0.48,1.67,0.56,59.2,35.2,5.4,0.1,37.02,24.13,25.85,7.93,1.03,3.41,0.17,0.46,58.7,31.4,8.2,0.9,0.7,0.1,15782.0,13700.0,88.4,16360.0,14161.0,89.0
849,sivas,KOYULHİSAR,52.57,12.6,6.53,2.64,15.93,6.53,0.14,0.18,1.29,0.3,74.1,21.9,3.4,0.6,62.94,12.48,14.31,6.97,1.47,0.88,0.5,0.36,75.0,17.2,6.4,0.2,1.0,0.2,10232.0,8314.0,84.6,10721.0,8931.0,87.4
850,sivas,MERKEZ,41.26,19.62,11.37,3.73,12.07,7.91,0.24,0.32,2.06,0.58,72.2,20.5,7.1,0.2,57.26,22.34,9.38,7.55,2.11,1.04,0.12,0.1,77.5,14.0,6.5,0.2,1.7,0.1,269359.0,240397.0,90.7,250365.0,221351.0,90.4
851,sivas,SUŞEHRİ,57.45,13.51,7.65,3.33,7.77,6.59,0.2,0.14,1.58,0.58,79.9,15.0,4.7,0.5,73.44,10.74,6.33,7.17,1.44,0.4,0.28,0.18,81.7,9.9,6.9,0.2,1.2,0.1,19399.0,16783.0,88.8,19106.0,16805.0,90.3
852,sivas,ŞARKIŞLA,40.65,12.74,18.46,2.9,16.91,5.19,0.2,0.25,1.61,0.49,70.4,23.8,5.6,0.2,57.84,15.68,16.28,6.56,2.04,1.21,0.18,0.12,72.1,20.3,5.8,0.3,1.4,0.1,27800.0,23556.0,86.3,28122.0,24104.0,88.1
853,sivas,ULAŞ,35.71,27.18,7.26,5.56,15.06,6.24,0.47,0.62,0.95,0.24,72.4,22.5,4.9,0.1,47.46,26.36,17.54,5.57,0.7,1.99,0.1,0.19,72.0,20.8,6.1,0.3,0.7,0.1,6370.0,5761.0,91.9,6533.0,5810.0,91.9
854,sivas,YILDIZELİ,45.95,16.4,12.22,4.22,15.72,3.24,0.34,0.13,0.98,0.29,76.7,19.4,3.7,0.2,60.47,18.69,15.3,3.36,1.01,0.94,0.1,0.12,78.5,17.2,3.3,0.2,0.8,0.1,21648.0,18137.0,84.8,24212.0,20504.0,86.4
855,sivas,ZARA,37.33,16.98,3.86,3.47,28.6,6.11,1.1,0.54,1.23,0.31,59.8,35.8,4.1,0.3,47.47,13.73,28.5,4.74,0.76,4.5,0.13,0.12,59.2,34.5,4.7,0.9,0.6,0.1,17221.0,15065.0,89.1,17936.0,15981.0,91.2
856,sanliurfa,AKÇAKALE,56.79,26.51,1.0,1.91,3.93,2.1,1.94,0.0,0.0,0.19,91.1,7.3,1.3,0.3,67.49,25.85,0.99,0.96,0.3,2.48,0.02,1.59,94.3,2.4,0.9,2.2,0.3,0.0,58148.0,49775.0,86.7,49448.0,44099.0,90.1
857,sanliurfa,BİRECİK,37.12,9.41,0.36,3.3,9.56,8.5,29.63,0.0,0.0,0.48,54.9,42.4,2.2,0.4,47.02,6.05,6.17,2.75,0.98,34.05,0.13,2.84,56.4,13.3,2.1,27.1,0.9,0.1,56776.0,43446.0,78.4,54194.0,40918.0,77.5
858,sanliurfa,BOZOVA,40.55,4.76,0.24,3.48,4.99,9.53,34.18,0.0,0.0,0.24,56.7,41.9,1.1,0.3,50.43,4.67,2.11,1.7,0.89,38.04,0.14,1.98,57.4,5.7,1.4,34.6,0.7,0.2,33079.0,24885.0,77.0,32048.0,24917.0,79.9
859,sanliurfa,CEYLANPINAR,28.87,12.42,0.58,2.37,7.59,2.05,37.76,0.0,0.0,0.33,51.0,47.1,1.6,0.3,40.43,7.3,5.4,1.07,2.11,40.18,0.32,2.86,51.7,7.9,1.0,38.2,1.1,0.1,51482.0,41690.0,83.0,45323.0,36372.0,82.5
860,sanliurfa,EYYÜBİYE,53.9,12.44,0.49,3.01,4.07,4.74,16.35,0.0,0.0,0.28,77.1,21.6,1.0,0.3,65.14,8.9,1.73,1.36,1.2,19.48,0.13,1.21,77.4,4.7,0.9,16.2,0.7,0.1,203950.0,158695.0,79.7,186972.0,141229.0,77.4
861,sanliurfa,HALFETİ,30.34,3.65,1.07,2.03,11.51,2.63,46.08,0.0,0.0,0.48,38.9,58.6,1.5,1.0,35.32,2.37,6.1,1.9,0.62,52.94,0.22,0.51,40.0,11.8,1.4,46.1,0.5,0.2,26737.0,18748.0,72.9,23563.0,17245.0,76.2
862,sanliurfa,HALİLİYE,50.35,7.6,0.38,4.0,9.07,5.93,17.67,0.0,0.0,0.44,68.6,29.3,1.8,0.3,59.36,9.41,4.27,1.93,1.81,21.1,0.1,1.18,71.8,10.5,1.6,15.0,1.1,0.1,227406.0,188566.0,84.5,209478.0,172394.0,83.8
863,sanliurfa,HARRAN,42.23,50.6,0.5,0.83,2.06,0.96,0.24,0.0,0.0,0.1,94.5,4.5,0.9,0.1,48.85,48.88,0.63,0.75,0.24,0.35,0.06,0.14,96.1,2.1,1.2,0.3,0.2,0.1,43635.0,37623.0,87.1,37735.0,34954.0,93.4
864,sanliurfa,HİLVAN,35.12,2.46,0.37,3.27,10.59,2.26,28.54,0.0,0.0,0.3,52.1,46.0,1.5,0.3,41.81,2.95,10.66,2.21,1.83,34.59,0.23,5.69,52.9,14.7,2.6,28.3,1.3,0.2,26452.0,21281.0,82.6,25131.0,20747.0,84.6
865,sanliurfa,KARAKÖPRÜ,44.8,4.67,0.45,5.07,13.14,8.4,19.6,0.0,0.0,0.61,59.7,37.0,3.0,0.4,55.18,7.49,5.3,3.62,2.75,24.11,0.19,1.16,65.4,13.8,2.8,16.2,1.7,0.1,166341.0,143805.0,87.9,105394.0,89248.0,86.0
866,sanliurfa,SİVEREK,31.53,1.33,0.24,1.73,6.67,2.05,31.2,0.0,0.0,0.5,50.3,47.9,1.3,0.5,47.74,4.18,3.66,2.16,0.95,38.64,0.16,2.48,54.8,9.2,1.3,33.8,0.8,0.2,153380.0,114311.0,76.8,134935.0,99965.0,76.4
867,sanliurfa,SURUÇ,22.13,1.05,0.18,0.86,5.8,1.76,66.34,0.0,0.0,0.35,26.1,72.6,0.9,0.4,30.51,0.88,1.77,0.72,0.59,64.09,0.1,1.32,33.1,5.5,0.6,60.1,0.5,0.2,59936.0,45413.0,77.7,57712.0,44967.0,80.2
868,sanliurfa,VİRANŞEHİR,35.98,4.89,0.41,1.88,5.46,1.76,46.78,0.0,0.0,0.26,45.8,53.0,0.9,0.3,41.4,3.72,1.64,0.98,0.59,50.02,0.08,1.27,47.6,4.7,0.6,46.4,0.5,0.1,114312.0,90054.0,80.4,98882.0,78564.0,81.0
869,sirnak,BEYTÜŞŞEBAP,26.75,4.54,0.22,1.54,10.63,1.62,50.03,0.0,2.36,0.58,30.7,64.7,4.3,0.3,24.26,7.93,4.23,2.98,0.4,59.48,0.33,0.37,31.3,7.6,2.0,58.8,0.3,0.1,11337.0,8883.0,79.9,10435.0,8320.0,82.8
870,sirnak,CİZRE,12.91,1.82,0.14,0.51,5.23,0.77,76.03,0.0,0.82,0.32,14.8,83.2,1.8,0.2,9.96,1.82,1.5,1.14,0.55,82.13,0.12,2.75,13.9,3.3,0.9,81.5,0.4,0.1,91528.0,76280.0,85.7,74521.0,64238.0,88.3
871,sirnak,GÜÇLÜKONAK,22.64,5.67,1.31,0.87,7.53,1.57,56.43,0.0,1.7,0.75,26.3,69.2,3.9,0.6,22.38,4.16,2.04,1.5,0.19,69.32,0.11,0.28,25.9,4.2,1.1,68.5,0.2,0.1,6895.0,5577.0,84.1,6363.0,5334.0,86.6
872,sirnak,İDİL,21.81,0.97,0.1,0.52,4.93,0.89,68.7,0.0,0.65,0.26,22.0,76.3,1.5,0.2,17.88,2.14,1.68,1.41,0.3,73.3,0.12,3.16,22.0,3.5,1.2,72.9,0.3,0.1,43551.0,32258.0,76.1,37888.0,30034.0,81.6
873,sirnak,MERKEZ,33.6,4.75,0.16,0.72,7.42,1.58,48.05,0.0,1.88,0.4,32.4,63.0,4.2,0.3,26.78,8.21,2.98,3.52,0.73,54.27,0.18,3.31,32.8,7.8,2.5,56.0,0.7,0.1,60835.0,52235.0,88.6,47683.0,40864.0,88.8
874,sirnak,SİLOPİ,16.71,1.2,0.17,0.56,12.74,0.89,65.31,0.0,0.87,0.32,18.0,79.5,1.9,0.5,15.88,3.26,2.03,1.89,0.29,74.71,0.14,1.17,18.5,4.1,1.2,75.9,0.3,0.1,83278.0,71096.0,87.7,68261.0,60015.0,90.2
875,sirnak,ULUDERE,23.83,2.49,0.16,0.5,9.44,1.47,58.37,0.0,1.49,0.44,23.9,73.1,2.7,0.3,19.02,4.48,4.13,1.62,0.34,69.96,0.2,0.24,22.6,8.1,1.2,67.9,0.2,0.1,27080.0,20729.0,78.4,23157.0,18488.0,81.5
876,tekirdag,ÇERKEZKÖY,34.79,8.25,0.9,2.89,25.73,7.34,12.85,1.7,2.95,1.24,47.0,47.0,5.7,0.4,39.53,12.25,26.94,8.09,0.92,11.89,0.16,0.16,50.2,34.7,5.2,9.2,0.6,0.2,144266.0,128157.0,90.3,107385.0,92920.0,88.0
877,tekirdag,ÇORLU,27.14,4.09,0.42,1.2,41.36,11.43,5.75,2.05,2.4,1.34,34.0,60.6,5.0,0.4,30.5,6.58,42.77,12.34,0.74,6.71,0.23,0.1,35.9,53.0,6.3,4.2,0.4,0.2,218475.0,194753.0,90.3,187789.0,164696.0,89.0
878,tekirdag,ERGENE,31.81,5.47,0.41,1.43,35.69,10.15,7.84,1.22,2.02,1.28,39.7,55.1,4.7,0.5,33.2,6.81,39.44,11.93,0.63,7.58,0.24,0.13,38.7,47.6,7.4,5.8,0.3,0.2,50856.0,45410.0,91.0,45530.0,40447.0,90.9
879,tekirdag,HAYRABOLU,30.89,5.86,0.25,0.57,40.75,16.69,0.53,0.5,1.15,0.89,38.5,57.4,3.3,0.9,32.26,4.32,44.04,17.11,0.61,0.97,0.37,0.29,35.5,49.7,13.6,0.6,0.3,0.3,24645.0,21971.0,91.3,25143.0,21946.0,90.1
880,tekirdag,KAPAKLI,39.39,8.58,0.81,3.1,25.36,8.2,7.1,1.35,3.02,1.52,51.8,41.8,6.0,0.4,43.61,11.41,28.47,8.85,0.8,6.56,0.15,0.12,53.6,35.1,5.5,5.2,0.5,0.1,98617.0,88246.0,90.8,77415.0,67099.0,88.3
881,tekirdag,MALKARA,32.88,6.59,0.38,0.73,38.67,13.82,0.95,0.75,1.63,1.44,41.4,53.1,4.6,0.9,35.81,6.07,40.48,14.87,0.81,1.28,0.42,0.24,40.3,45.9,12.4,0.7,0.5,0.3,41750.0,37122.0,91.1,41622.0,36528.0,90.4
882,tekirdag,MARMARAEREĞLİSİ,27.19,5.61,0.54,1.3,38.24,10.13,10.84,1.43,1.81,1.2,35.4,60.5,3.7,0.4,29.56,6.81,39.05,10.38,0.67,13.06,0.33,0.1,35.7,47.4,6.2,10.2,0.4,0.2,23934.0,20868.0,88.6,18855.0,16190.0,87.7
883,tekirdag,MURATLI,26.67,4.42,0.37,1.02,45.12,13.73,3.18,1.19,1.59,1.03,32.3,63.3,3.8,0.6,27.06,5.9,50.3,12.55,0.65,3.07,0.28,0.16,31.1,58.2,8.1,2.0,0.3,0.3,23743.0,21363.0,91.6,21762.0,19461.0,91.4
884,tekirdag,SARAY,24.88,4.98,0.32,1.19,45.42,14.54,2.41,1.39,2.08,1.06,31.8,63.4,4.3,0.5,27.55,5.67,49.55,13.01,0.97,2.74,0.32,0.15,31.7,57.4,8.2,1.8,0.6,0.2,40138.0,36275.0,92.0,37843.0,33678.0,90.9
885,tekirdag,SÜLEYMANPAŞA,26.56,7.12,0.44,0.89,41.13,14.82,2.74,1.51,2.1,1.25,34.4,59.8,5.3,0.5,34.42,5.88,39.86,14.34,0.86,4.23,0.24,0.13,38.6,49.1,9.3,2.2,0.5,0.2,163757.0,146465.0,90.7,146503.0,129212.0,89.7
886,tekirdag,ŞARKÖY,26.82,5.87,0.57,0.61,45.07,12.79,2.78,1.36,1.34,1.08,34.6,61.6,3.2,0.6,30.59,5.02,48.57,10.63,0.53,4.08,0.4,0.17,34.6,55.1,7.6,2.2,0.2,0.4,28231.0,24280.0,87.9,26742.0,22901.0,87.9
887,tokat,ALMUS,31.77,14.86,2.76,1.29,39.17,6.67,0.4,0.71,0.97,0.34,50.2,46.5,3.0,0.4,39.85,11.83,37.02,4.78,0.9,5.26,0.19,0.16,50.3,43.4,4.8,0.7,0.7,0.2,15514.0,13381.0,88.5,16055.0,13874.0,88.9
888,tokat,ARTOVA,40.63,24.5,2.94,2.17,20.41,7.29,0.22,0.0,0.93,0.32,69.3,26.8,3.7,0.1,56.56,13.96,19.9,6.87,0.95,1.45,0.12,0.19,69.3,23.3,6.2,0.3,0.9,0.1,5822.0,5355.0,93.4,6379.0,5768.0,92.6
889,tokat,BAŞÇİFTLİK,48.58,16.44,1.35,3.03,17.71,10.56,0.18,0.18,0.69,0.33,68.9,26.7,4.1,0.3,60.48,15.14,16.48,5.85,1.14,0.16,0.26,0.49,72.5,19.1,7.2,0.0,1.0,0.3,3563.0,2770.0,79.7,3829.0,3045.0,82.1
890,tokat,ERBAA,41.91,21.51,1.19,2.82,12.43,16.69,0.13,0.28,1.51,0.68,66.9,26.2,6.4,0.6,52.78,18.81,15.53,10.36,1.53,0.46,0.28,0.26,68.6,17.6,11.9,0.3,1.3,0.2,74891.0,65590.0,90.0,68513.0,59182.0,89.4
891,tokat,MERKEZ,37.76,25.31,1.84,2.82,16.67,12.24,0.26,0.31,1.64,0.56,65.7,28.2,5.9,0.2,53.01,16.92,16.2,10.81,1.37,1.44,0.13,0.13,68.5,21.9,8.1,0.3,1.1,0.1,146087.0,133096.0,92.5,134476.0,121033.0,91.9
892,tokat,NİKSAR,35.11,22.63,1.14,1.95,24.84,10.45,0.34,0.29,1.52,0.76,59.8,34.9,4.8,0.5,47.07,16.24,24.38,9.04,1.04,1.82,0.26,0.16,61.2,29.1,8.4,0.3,0.8,0.2,47156.0,41129.0,89.7,46111.0,39626.0,89.1
893,tokat,PAZAR,47.19,21.6,9.06,2.69,10.14,7.05,0.09,0.11,1.03,0.34,77.2,17.9,4.4,0.4,64.11,14.61,8.74,10.96,0.88,0.24,0.27,0.19,77.4,14.2,7.4,0.1,0.7,0.2,10056.0,9211.0,93.3,10113.0,9118.0,92.2
894,tokat,REŞADİYE,44.59,20.44,3.77,2.37,18.82,7.18,0.22,0.23,1.13,0.35,69.5,26.5,3.6,0.4,53.43,18.66,19.08,6.4,1.12,0.87,0.25,0.2,70.3,22.1,6.3,0.2,0.9,0.2,22599.0,18535.0,84.2,23046.0,19425.0,86.8
895,tokat,SULUSARAY,39.53,30.1,10.61,4.19,7.93,4.89,0.14,0.12,0.8,1.03,83.6,12.3,3.9,0.2,61.94,22.31,8.37,5.63,1.17,0.35,0.13,0.11,81.8,10.1,6.5,0.2,1.1,0.3,4791.0,4234.0,90.5,5310.0,4591.0,88.9
896,tokat,TURHAL,32.28,20.05,7.79,1.54,26.02,9.39,0.64,0.28,0.99,0.39,58.8,36.8,4.1,0.3,45.87,15.34,24.33,10.45,1.67,2.1,0.12,0.14,59.5,29.4,9.1,0.6,1.2,0.2,60802.0,54053.0,90.7,60401.0,52955.0,90.0
897,tokat,YEŞİLYURT,41.07,27.39,5.84,3.27,10.79,8.71,0.35,0.02,0.99,0.86,76.6,18.8,4.2,0.4,56.26,22.09,11.29,7.7,1.34,0.85,0.13,0.33,75.7,13.6,9.0,0.4,1.1,0.1,6150.0,5361.0,88.8,6359.0,5407.0,87.1
898,tokat,ZİLE,29.71,19.64,1.23,1.48,35.96,8.72,0.35,0.52,1.35,0.3,50.6,45.0,4.1,0.3,38.01,15.04,35.55,7.63,0.85,2.71,0.11,0.11,50.6,40.4,7.9,0.3,0.7,0.1,42474.0,37981.0,91.2,42857.0,38360.0,91.8
899,trabzon,AKÇAABAT,50.15,10.68,0.79,4.78,16.79,12.08,0.17,0.2,1.74,0.91,66.4,26.9,6.4,0.4,58.04,13.8,13.25,11.72,2.21,0.58,0.21,0.14,71.7,18.9,7.5,0.2,1.4,0.2,96125.0,84994.0,90.5,89071.0,76632.0,88.6
900,trabzon,ARAKLI,58.82,14.35,1.53,6.11,9.71,5.65,0.35,0.12,1.62,0.77,81.9,13.4,4.5,0.3,70.4,14.3,5.52,5.49,3.45,0.64,0.13,0.07,84.3,8.4,4.8,0.3,2.1,0.1,36039.0,30033.0,84.8,34344.0,28135.0,83.4
901,trabzon,ARSİN,52.29,9.06,14.69,4.15,8.8,7.76,0.09,0.14,1.12,0.57,79.1,16.2,4.5,0.2,67.12,15.08,6.95,7.38,2.87,0.33,0.18,0.08,82.4,9.7,5.4,0.2,2.2,0.2,23350.0,20380.0,88.7,21038.0,18051.0,87.4
902,trabzon,BEŞİKDÜZÜ,28.59,7.9,0.35,1.31,18.6,39.42,0.24,0.28,1.46,0.6,43.8,49.2,6.3,0.7,37.01,9.9,30.09,19.88,1.36,1.11,0.36,0.24,45.7,37.9,15.0,0.3,0.8,0.3,17538.0,15234.0,89.1,16871.0,14454.0,88.4
903,trabzon,ÇARŞIBAŞI,46.43,16.73,0.41,5.67,12.13,15.53,0.06,0.18,1.1,0.71,69.9,24.1,5.4,0.7,57.55,15.31,11.77,13.14,1.15,0.45,0.28,0.33,71.4,16.6,10.6,0.3,1.0,0.2,12340.0,10805.0,90.0,11785.0,10152.0,89.5
904,trabzon,ÇAYKARA,56.26,13.12,1.28,4.31,13.61,6.95,0.13,0.24,1.5,0.74,75.7,20.0,3.9,0.4,67.86,10.72,10.74,6.48,2.9,0.63,0.37,0.21,79.0,13.7,4.7,0.3,2.1,0.2,11036.0,9255.0,86.7,11059.0,9124.0,86.1
905,trabzon,DERNEKPAZARI,66.01,9.79,0.65,5.37,8.81,5.84,0.11,0.04,1.67,0.44,82.5,13.8,3.2,0.4,74.72,7.87,6.04,5.93,4.94,0.11,0.28,0.07,83.2,9.3,3.5,0.1,3.7,0.2,3228.0,2749.0,87.2,3332.0,2813.0,87.7
906,trabzon,DÜZKÖY,47.49,12.3,0.4,3.23,23.93,8.0,0.12,0.1,1.3,0.89,64.8,31.0,3.7,0.5,55.18,13.27,21.66,7.0,1.56,0.95,0.18,0.17,67.9,25.9,4.6,0.3,1.0,0.2,10636.0,8929.0,86.7,10682.0,8906.0,86.1
907,trabzon,HAYRAT,63.26,19.45,0.46,3.96,5.91,4.49,0.05,0.4,0.83,0.33,88.1,9.4,2.2,0.2,75.1,13.79,4.73,3.03,2.0,0.16,0.07,0.19,89.2,6.6,2.4,0.1,1.5,0.1,6589.0,5683.0,87.5,6444.0,5625.0,89.0
908,trabzon,KÖPRÜBAŞI,60.87,13.3,2.37,6.2,7.59,6.85,0.0,0.1,1.1,0.55,83.1,13.1,3.4,0.4,73.15,12.07,4.84,6.0,3.29,0.23,0.06,0.35,86.1,7.0,4.4,0.1,2.3,0.2,3747.0,3095.0,84.3,3843.0,3103.0,83.7
909,trabzon,MAÇKA,52.09,11.8,1.02,3.34,20.14,7.2,0.14,0.24,1.37,0.72,69.6,26.3,3.8,0.4,59.84,11.71,18.51,6.74,2.39,0.46,0.2,0.11,72.0,21.8,5.0,0.2,0.8,0.2,20511.0,17658.0,88.0,19243.0,16244.0,86.6
910,trabzon,OF,57.29,16.84,0.58,6.88,9.11,5.43,0.42,0.2,1.61,0.68,81.5,14.2,4.0,0.2,68.26,15.58,6.87,4.27,4.05,0.63,0.19,0.08,83.6,9.4,3.4,0.3,3.1,0.2,34151.0,29815.0,89.1,33135.0,28541.0,88.3
911,trabzon,ORTAHİSAR,43.09,9.34,1.07,4.13,22.8,13.64,0.49,0.31,2.26,0.98,57.7,34.8,7.1,0.4,49.05,14.06,18.6,14.39,2.43,1.2,0.14,0.08,62.5,26.4,9.0,0.4,1.5,0.2,242091.0,214295.0,90.0,233950.0,200379.0,87.5
912,trabzon,SÜRMENE,51.06,11.56,1.17,8.68,14.01,8.73,0.17,0.22,2.0,0.92,73.2,21.4,5.1,0.4,64.48,12.78,11.0,7.04,3.77,0.58,0.2,0.13,77.2,14.5,5.1,0.2,2.8,0.2,20217.0,16960.0,86.0,19719.0,16260.0,85.0
913,trabzon,ŞALPAZARI,53.87,11.95,0.52,2.94,10.97,17.04,0.01,0.14,0.72,0.48,71.3,24.8,3.3,0.6,64.07,9.28,12.66,10.92,2.13,0.3,0.24,0.34,72.4,16.5,8.9,0.2,1.8,0.3,8923.0,7849.0,90.5,9231.0,7956.0,89.5
914,trabzon,TONYA,45.27,6.54,0.79,4.05,23.69,14.52,0.14,0.4,1.3,0.81,58.8,35.6,4.9,0.7,54.96,7.43,24.53,7.64,2.74,2.05,0.31,0.29,60.2,31.4,5.8,0.4,1.8,0.3,11297.0,9344.0,87.4,11848.0,9985.0,88.6
915,trabzon,VAKFIKEBİR,46.0,12.41,0.52,6.56,13.9,16.9,0.13,0.2,1.45,0.67,66.7,27.3,5.6,0.5,56.09,14.97,14.56,11.17,2.26,0.47,0.25,0.21,69.3,20.0,8.5,0.2,1.7,0.2,21462.0,18809.0,89.9,20857.0,17852.0,88.2
916,trabzon,YOMRA,49.95,8.96,2.74,3.98,16.41,12.22,0.29,0.32,2.44,0.94,65.9,26.9,7.0,0.3,57.06,15.37,11.92,12.71,1.94,0.67,0.2,0.13,72.2,17.9,8.2,0.2,1.3,0.2,32890.0,28737.0,88.6,26731.0,22376.0,85.6
917,tunceli,ÇEMİŞGEZEK,28.5,24.56,0.53,1.64,30.12,3.69,8.72,0.0,0.0,0.53,50.7,45.7,3.3,0.3,47.95,11.61,21.62,3.28,0.61,14.77,0.08,0.08,58.8,32.0,3.8,4.8,0.5,0.1,5801.0,4957.0,87.4,6038.0,4938.0,83.7
918,tunceli,HOZAT,10.4,2.82,0.16,1.77,44.41,1.61,35.08,0.0,0.0,0.59,12.0,83.4,4.4,0.1,11.19,4.97,38.98,1.48,0.21,42.98,0.16,0.03,16.2,64.1,1.5,17.8,0.2,0.1,4360.0,3762.0,87.4,4500.0,3740.0,85.2
919,tunceli,MAZGİRT,9.88,2.6,0.25,1.19,28.65,1.24,53.24,0.0,0.0,0.43,12.7,84.9,2.3,0.1,8.22,3.39,19.16,0.82,0.1,68.08,0.03,0.12,11.6,59.5,0.8,28.0,0.0,0.1,6355.0,5367.0,85.3,6718.0,5707.0,87.4
920,tunceli,MERKEZ,9.93,3.12,0.21,0.77,26.91,2.38,53.89,0.0,0.0,0.5,11.3,84.8,3.8,0.1,9.99,4.36,22.9,1.64,0.26,60.65,0.11,0.07,13.3,57.9,1.9,26.6,0.1,0.1,28962.0,25072.0,87.3,26984.0,22715.0,85.8
921,tunceli,NAZIMİYE,7.76,3.69,0.26,1.07,43.68,1.76,38.96,0.0,0.0,0.6,9.2,86.1,4.6,0.1,8.54,7.05,35.17,1.61,0.36,46.94,0.04,0.28,14.9,67.5,2.0,15.2,0.2,0.3,2669.0,2367.0,89.8,2810.0,2494.0,91.9
922,tunceli,OVACIK,7.68,2.31,0.19,0.49,43.25,1.74,40.24,0.0,0.0,0.49,8.7,87.9,3.2,0.2,5.73,4.86,34.37,0.54,0.26,54.06,0.09,0.07,10.6,68.9,0.3,19.8,0.0,0.2,5591.0,4766.0,86.1,5406.0,4608.0,87.2
923,tunceli,PERTEK,16.36,7.16,0.6,0.93,27.36,2.28,42.83,0.0,0.0,0.28,23.4,74.3,2.2,0.2,15.37,8.59,26.49,1.5,0.39,47.15,0.26,0.2,24.0,54.7,1.9,19.0,0.2,0.2,8755.0,7637.0,88.3,8813.0,7357.0,85.9
924,tunceli,PÜLÜMÜR,8.95,2.45,0.26,1.08,60.03,1.67,23.25,0.0,0.0,0.37,10.0,86.2,3.7,0.1,8.21,3.59,44.78,1.51,0.49,41.15,0.11,0.15,11.0,78.6,1.4,8.7,0.2,0.2,3085.0,2712.0,89.4,3021.0,2636.0,90.6
925,usak,BANAZ,35.61,10.53,1.46,1.42,32.62,12.75,0.47,0.23,1.93,0.8,49.9,42.2,6.8,1.0,41.7,11.88,29.78,14.18,0.75,0.89,0.49,0.33,51.5,33.0,14.3,0.5,0.5,0.3,27949.0,24233.0,89.9,28094.0,24359.0,90.7
926,usak,EŞME,32.91,7.1,0.44,0.68,39.39,13.93,1.02,0.3,1.24,0.95,41.4,53.2,4.5,0.9,39.22,6.39,35.29,14.8,0.76,2.5,0.48,0.57,42.5,42.4,13.3,1.1,0.4,0.3,27794.0,24148.0,89.9,27918.0,24173.0,90.5
927,usak,KARAHALLI,41.02,7.28,0.52,1.45,34.4,10.32,0.6,0.33,1.22,0.75,51.0,44.7,3.7,0.7,47.74,6.1,29.69,13.08,1.41,1.37,0.36,0.26,53.7,32.7,11.5,0.6,1.3,0.2,8169.0,7004.0,89.6,8491.0,7192.0,89.2
928,usak,MERKEZ,36.29,9.5,0.5,1.53,26.05,20.16,1.57,0.37,1.73,0.92,48.3,43.9,7.2,0.7,44.31,11.54,26.09,12.67,1.74,3.22,0.24,0.18,53.5,33.5,10.2,1.6,1.1,0.2,191112.0,171064.0,91.4,175790.0,156358.0,91.3
929,usak,SİVASLI,35.25,10.63,0.69,1.19,36.73,10.63,0.86,0.3,1.09,0.65,48.7,46.4,4.3,0.6,42.65,9.18,34.76,10.67,0.6,1.47,0.34,0.32,50.4,37.3,10.6,0.8,0.6,0.3,15532.0,13542.0,90.1,15605.0,13654.0,91.2
930,usak,ULUBEY,30.23,7.54,2.33,1.7,38.71,15.09,0.43,0.28,1.08,0.47,41.3,53.5,4.3,0.8,36.55,8.63,38.23,13.35,0.75,1.65,0.48,0.36,42.5,43.9,12.2,0.6,0.5,0.3,10185.0,8984.0,91.4,10595.0,9350.0,91.6
931,van,BAHÇESARAY,45.64,2.54,0.78,6.41,10.42,0.0,29.61,0.0,0.92,0.55,57.1,39.5,2.0,1.3,49.62,2.86,1.67,1.76,2.07,40.15,0.43,0.65,56.0,3.7,1.5,37.1,1.3,0.4,8063.0,5823.0,77.4,7746.0,5836.0,80.4
932,van,BAŞKALE,16.1,2.26,0.2,1.15,6.09,0.0,70.03,0.0,1.81,0.67,19.8,76.5,3.3,0.4,10.8,1.4,1.87,0.73,0.32,84.36,0.18,0.32,13.0,3.0,0.5,83.3,0.2,0.0,27346.0,20183.0,76.8,27749.0,23035.0,84.7
933,van,ÇALDIRAN,18.82,1.85,0.27,3.95,9.38,0.0,62.44,0.0,1.01,0.49,24.9,72.7,2.0,0.4,20.13,1.53,1.87,1.04,0.74,74.1,0.26,0.31,22.9,3.0,0.7,72.6,0.6,0.1,33277.0,22564.0,70.5,32174.0,25390.0,81.4
934,van,ÇATAK,28.35,2.65,0.43,4.37,7.96,0.0,52.6,0.0,0.81,0.72,35.4,61.9,2.0,0.7,29.98,2.24,2.44,1.28,1.33,61.87,0.34,0.47,34.7,4.4,0.8,59.0,0.9,0.2,11957.0,9216.0,81.4,11662.0,9530.0,85.7
